4695,2661,4149,3657,2920,3548,4108,4203,3739,777,3453,477,5241,2415,2252,3739,4053,3657,3221,3002,3221,4135,3671,3739,3671,4340,2661,3576,2702,4040,3371,2961
3685,1255,4667,1405,4012,4135,3412,2852,2020,3616,3262,5213,1173,3535,3903,3930,2702,2811,3521,2770,4121,3971,3453,1992,5009,2129,4463,3712,3303,4217,3398,2920
2388,5950,873,5241,3698,3275,3316,2702,4258,2552,4244,2907,4586,3958,3030,3453,4490,3616,3439,4190,2211,2757,3548,4736,327,5009,3330,2743,3057,4681,3535,4040
3603,1474,5950,2402,4108,1774,3657,3398,1310,4654,2020,5828,2688,2989,3889,2702,3139,3439,3794,3630,4176,3371,3999,1323,6264,573,4326,4572,1842,3821,3057,3234
2347,5036,1719,4231,2975,3289,3999,1678,5350,2975,5609,2293,4408,3507,4135,3958,3999,2879,3002,2688,2306,4899,3234,4749,1214,5855,1310,4244,3480,1719,5050,3835
4490,1569,4586,3180,4217,1992,3494,5118,1910,4654,2361,4299,4749,2279,4708,3016,2838,4586,2948,3371,4244,2443,3466,4313,4203,2306,4968,1433,5200,1692,3480,3057
1173,5473,1965,4667,1282,4640,3303,2443,3944,3644,4476,4804,1023,4531,1747,4736,3330,846,4790,3289,3030,4435,2907,4736,3166,4449,2333,4517,1596,5718,1828,3057
3180,4299,4708,2729,4149,5077,5295,5050,4640,4804,5432,1965,4299,3248,4081,2838,3480,5364,2020,3698,3316,3180,3944,4272,5323,4940,6046,2525,5773,2074,6264,2402
3999,3371,2907,4886,4845,4968,4149,4435,4135,6278,3562,5473,2811,4026,3016,4599,2565,3289,4067,4203,5404,3917,5787,2879,4408,4121,5213,5131,2675,5555,1487,6196
3070,4599,4217,5172,4667,3671,5009,4285,5555,3985,5541,3712,4954,4913,4258,3698,4531,4258,5036,4667,4231,5664,4831,5418,4176,5391,3480,6210,5323,3002,5077,3152
3016,5555,4299,4121,6005,5527,3794,5978,4504,4777,3589,5527,4667,5213,4299,5828,5459,4176,5555,4722,5445,3958,5145,4845,4913,4695,5009,3903,4531,5091,3739,3985
4340,3644,3930,5514,3398,6346,5391,4558,5022,4872,5541,3958,5432,4818,5009,4081,4203,6387,3425,4749,4681,5145,3876,5978,4203,5077,5077,5746,5582,4040,4981,4094
3889,4899,6687,3098,6278,3971,5950,4476,3712,5063,3616,5732,4790,5336,4531,5527,4053,5377,6141,5718,3958,4081,3712,3439,5527,5254,4736,4545,4531,4927,5664,2552
3234,6073,4667,5814,5022,5746,2866,3821,3207,2538,4831,3889,4954,4790,6319,5514,7643,3466,4667,3234,3275,3753,3152,3494,2620,4872,4790,5787,5172,4667,5159,5636
4285,4040,6046,4790,4940,1692,5282,2948,5295,3030,3589,4654,4763,5732,6319,6769,5636,5841,3303,3671,3971,2893,3808,2443,3917,2989,5486,3535,5282,5036,5623,3971
3808,5118,6469,5145,1706,5104,1433,4845,2989,4053,3712,3425,6333,3944,6346,4272,6674,5227,4326,3685,3753,4108,3330,5514,2333,4394,1269,5978,2798,5937,3303,6223
4736,6606,2989,2961,4981,2729,5022,2374,4886,3303,3494,3780,4026,5787,4981,5828,4818,5514,5268,3630,3985,2866,5036,2170,5022,1965,5882,1474,6319,3616,6551,5636
5104,4040,3507,4818,2142,5814,1460,4531,3262,3767,3821,3848,4367,5732,4763,4913,4381,5787,5009,4012,3453,4162,2238,5323,1364,5800,2115,4790,491,7930,3576,5828
3889,5172,3808,2989,4927,3262,4190,3262,3111,4353,3262,4435,2934,3371,4749,3098,5432,5855,3262,4149,3180,3671,4149,3043,5650,1583,4476,2647,5759,2443,7070,3289
5091,2866,3835,4913,2047,4067,3262,4940,3644,3576,3616,3098,4586,3562,2757,3903,4654,3425,4749,2798,5514,2866,3193,3685,2402,6128,1160,5022,2565,7315,2470,4872
3835,5882,1979,3589,5145,2497,4340,1474,5131,3726,2224,5091,3166,3876,5227,4954,5254,3248,3316,4681,2907,4818,4135,2593,5336,859,6728,1160,6496,3507,6019,2920
2825,4695,4422,3848,3098,4367,3303,4940,3480,3930,4081,3726,4681,3316,3521,5882,3698,3698,3303,4053,2838,3712,3180,4899,1951,6114,709,6906,2361,6101,3330,4272
3958,2620,4654,2825,3753,3726,4176,3808,3303,3057,3794,3057,3357,4067,6851,2975,5855,4913,3848,3057,4558,2989,4613,3221,4872,1542,5541,2948,5500,5009,4108,2716
5978,709,6032,4244,2456,4722,1678,5009,2415,4872,2211,3698,4203,4708,4545,6360,5227,3562,4040,3712,3562,3835,3043,5145,3111,4708,2047,5241,5282,5282,3002,3958
2784,4913,2306,5486,4381,1337,6032,1856,5391,1542,4108,4121,4599,5172,6155,4081,5268,6469,3753,4708,2811,2811,5555,1883,4367,3043,5445,4545,4859,4381,3903,3357
2661,3657,4121,4640,2784,5909,1173,4586,2470,4859,4108,5527,4845,5063,5404,5323,5732,4695,4272,4285,5609,4681,1760,5036,3535,5568,5172,5227,5336,2948,3985,2252
2374,3275,3944,4845,4845,4231,6783,3098,4203,3808,6783,4231,5800,3303,5063,6114,4490,4517,5650,5254,3439,5445,6005,3808,6251,2511,4940,5077,3180,3521,1665,4913
3521,4394,1187,5418,3357,4422,3576,7875,3576,5104,4094,5118,4067,6619,2934,5718,5582,4476,5022,4026,6251,5022,4995,5759,3193,6442,5091,4176,4285,2020,3889,3657
3453,4094,3930,764,5964,2838,5718,2415,6715,2948,4886,4954,5391,4026,5841,4954,4586,5254,3848,4476,3480,4162,4681,3657,6305,4504,2606,3821,3316,1924,4053,4572
1965,2470,4599,3712,0,6701,1965,5323,4340,7152,4121,4681,4572,5404,4940,4845,4899,3862,4859,4422,6237,5800,4108,6387,4777,4162,4244,2879,2060,4012,4040,3070
4463,3671,3262,1610,3999,2006,5732,1201,3944,3535,6851,4886,3685,3589,2825,4299,3985,4572,5186,4818,3562,2347,5718,3316,2443,3057,2757,1951,4326,4040,4258,2634
3248,4108,4449,3671,2811,3275,1596,4285,1883,3111,2893,2838,3439,4121,4531,3521,3316,3753,2907,3589,3439,4026,2306,3466,3494,2565,4586,3398,3576,2333,3794,3466
